T(K),B(Oe),B(T),Cp(mu J/K)
2.4928694,3499.857,0.3499857,2.7853103
2.5327791,3499.857,0.3499857,1.7244275
2.5712975,3499.857,0.3499857,0.61896712
1.3951721,4499.838,0.4499838,31.866704
1.4422204,4499.838,0.4499838,28.458693
1.4931482,4499.838,0.4499838,26.17189
1.546529,4499.838,0.4499838,24.266228
1.6018707,4499.838,0.4499838,22.627712
1.6587725,4499.838,0.4499838,21.142925
1.7170795,4499.838,0.4499838,19.748485
1.7764162,4499.838,0.4499838,18.45833
1.8367553,4499.838,0.4499838,17.214449
1.8976373,4499.838,0.4499838,16.06344
1.9591017,4499.838,0.4499838,14.945164
2.0207273,4499.838,0.4499838,13.90379
2.0823746,4499.838,0.4499838,12.864815
2.1438576,4499.838,0.4499838,11.87132
2.2046841,4499.838,0.4499838,10.900635
2.2649737,4499.838,0.4499838,9.9558065
2.3242627,4499.838,0.4499838,9.0025178
2.3826373,4499.838,0.4499838,8.048094
2.4394791,4499.838,0.4499838,7.1026526
2.494995,4499.838,0.4499838,6.1209437
2.5489421,4499.838,0.4499838,5.1369383
2.6011515,4499.838,0.4499838,4.1187534
2.651472,4499.838,0.4499838,3.0679037
2.6997413,4499.838,0.4499838,1.9699375
2.7462078,4499.838,0.4499838,0.81959116
1.3658393,5499.811,0.5499811,34.677561
1.4081327,5499.811,0.5499811,30.427371
1.4546365,5499.811,0.5499811,27.611138
1.5041967,5499.811,0.5499811,25.530481
1.5558529,5499.811,0.5499811,23.770214
1.6091907,5499.811,0.5499811,22.214026
1.663934,5499.811,0.5499811,20.792015
1.7198614,5499.811,0.5499811,19.487697
1.7767283,5499.811,0.5499811,18.255819
1.834311,5499.811,0.5499811,17.092296
1.8925289,5499.811,0.5499811,15.962233
1.951091,5499.811,0.5499811,14.895846
2.0098296,5499.811,0.5499811,13.86533
2.0685061,5499.811,0.5499811,12.881485
2.1269056,5499.811,0.5499811,11.92877
2.1848773,5499.811,0.5499811,11.00026
2.2421299,5499.811,0.5499811,10.069142
2.2985751,5499.811,0.5499811,9.1474047
2.3538935,5499.811,0.5499811,8.235074
2.4081064,5499.811,0.5499811,7.3071579
2.4610113,5499.811,0.5499811,6.3678789
2.5123581,5499.811,0.5499811,5.4200219
2.5620427,5499.811,0.5499811,4.4474712
2.6100474,5499.811,0.5499811,3.4341847
2.6562274,5499.811,0.5499811,2.3917863
2.7006391,5499.811,0.5499811,1.2854277
2.7429348,5499.811,0.5499811,0.13518247
1.3198387,27996.992,2.7996992,47.054259
1.3521462,27996.992,2.7996992,44.171985
1.3866793,27996.992,2.7996992,38.482563
1.4244183,27996.992,2.7996992,32.529394
1.4662671,27996.992,2.7996992,27.800252
1.5130164,27996.992,2.7996992,24.749998
1.5636416,27996.992,2.7996992,22.734578
1.6166193,27996.992,2.7996992,21.082212
1.6713425,27996.992,2.7996992,19.651353
1.7274376,27996.992,2.7996992,18.365981
1.7845301,27996.992,2.7996992,17.197856
1.8423573,27996.992,2.7996992,16.105381
1.900636,27996.992,2.7996992,15.091659
1.9590785,27996.992,2.7996992,14.132566
2.0174413,27996.992,2.7996992,13.223283
2.0755273,27996.992,2.7996992,12.333448
2.1331652,27996.992,2.7996992,11.462458
2.1900476,27996.992,2.7996992,10.609969
2.2459814,27996.992,2.7996992,9.7804078
2.3008601,27996.992,2.7996992,8.9516214
2.3545297,27996.992,2.7996992,8.1240699
2.4067199,27996.992,2.7996992,7.2920848
2.4573971,27996.992,2.7996992,6.4290631
2.5064473,27996.992,2.7996992,5.5482457
2.5538732,27996.992,2.7996992,4.6411571
2.5995801,27996.992,2.7996992,3.6923802
2.643371,27996.992,2.7996992,2.7155502
2.6854911,27996.992,2.7996992,1.6856066
2.725674,27996.992,2.7996992,0.60617826
0.79144819,28002.473,2.8002473,16.361046
0.84149034,28002.473,2.8002473,17.875907
0.88680991,28002.473,2.8002473,19.303829
0.9282915,28002.473,2.8002473,20.674792
0.96659588,28002.473,2.8002473,22.029167
1.0021668,28002.473,2.8002473,23.342648
1.0353306,28002.473,2.8002473,24.658852
1.0663292,28002.473,2.8002473,25.995362
1.0953988,28002.473,2.8002473,27.347167
1.122737,28002.473,2.8002473,28.727718
1.1484686,28002.473,2.8002473,30.166141
1.1726714,28002.473,2.8002473,31.640585
1.1955063,28002.473,2.8002473,33.151096
1.2171007,28002.473,2.8002473,34.712981
1.2374886,28002.473,2.8002473,36.360173
1.2567839,28002.473,2.8002473,37.985755
1.2750161,28002.473,2.8002473,39.745747
1.2922912,28002.473,2.8002473,41.629697
1.3085445,28002.473,2.8002473,43.848189
1.3238293,28002.473,2.8002473,46.292731
1.3388652,28002.473,2.8002473,47.129274
1.3544822,28002.473,2.8002473,44.377829
1.371277,28002.473,2.8002473,39.31311
1.3895337,28002.473,2.8002473,34.016035
1.4096303,28002.473,2.8002473,29.884497
1.431791,28002.473,2.8002473,27.305215
1.4555625,28002.473,2.8002473,25.764741
1.4803517,28002.473,2.8002473,24.600087
1.5058422,28002.473,2.8002473,23.575283
1.5317635,28002.473,2.8002473,22.773604
1.5580897,28002.473,2.8002473,22.058051
1.5847264,28002.473,2.8002473,21.406781
1.6116837,28002.473,2.8002473,20.780303
1.6386487,28002.473,2.8002473,20.269088
1.6657173,28002.473,2.8002473,19.691684
1.6928182,28002.473,2.8002473,19.266465
1.7198445,28002.473,2.8002473,18.883442
1.7468074,28002.473,2.8002473,18.488479
1.773581,28002.473,2.8002473,18.032097
1.800228,28002.473,2.8002473,17.695044
1.8265682,28002.473,2.8002473,17.316934
1.85268,28002.473,2.8002473,17.011241
1.8784111,28002.473,2.8002473,16.798164
1.9037403,28002.473,2.8002473,16.560104
1.9287832,28002.473,2.8002473,16.204522
1.9533503,28002.473,2.8002473,15.945988
1.97738,28002.473,2.8002473,15.725877
2.0009918,28002.473,2.8002473,15.477719
2.024223,28002.473,2.8002473,15.273044
2.0469075,28002.473,2.8002473,15.111354
2.068909,28002.473,2.8002473,14.854079
2.090427,28002.473,2.8002473,14.660643
2.1114771,28002.473,2.8002473,14.509857
2.1318252,28002.473,2.8002473,14.398867
2.151584,28002.473,2.8002473,14.230624
2.1707709,28002.473,2.8002473,14.082279
2.189369,28002.473,2.8002473,13.924265
2.2074767,28002.473,2.8002473,13.714193
2.224959,28002.473,2.8002473,13.504884
2.2419769,28002.473,2.8002473,13.343741
2.258354,28002.473,2.8002473,13.217784
2.2741409,28002.473,2.8002473,13.149401
2.2893368,28002.473,2.8002473,13.120889
2.3040371,28002.473,2.8002473,12.903765
2.3182189,28002.473,2.8002473,12.707759
2.3318059,28002.473,2.8002473,12.52114
2.3449137,28002.473,2.8002473,12.375117
2.3572957,28002.473,2.8002473,12.518811
2.3693465,28002.473,2.8002473,12.537588
2.3806766,28002.473,2.8002473,12.492651
2.3915775,28002.473,2.8002473,12.293193
2.4021306,28002.473,2.8002473,11.961079
2.4122194,28002.473,2.8002473,11.601785
2.4221558,28002.473,2.8002473,11.507523
2.4313852,28002.473,2.8002473,11.472846
2.4402937,28002.473,2.8002473,11.568406
2.4487117,28002.473,2.8002473,11.656606
2.4567597,28002.473,2.8002473,11.427008
2.4643945,28002.473,2.8002473,11.248821
2.4716789,28002.473,2.8002473,10.884277
2.4788514,28002.473,2.8002473,10.593451
2.4856335,28002.473,2.8002473,10.470307
2.4920598,28002.473,2.8002473,10.580169
2.4980024,28002.473,2.8002473,10.651858
2.5038004,28002.473,2.8002473,10.590637
2.5094088,28002.473,2.8002473,10.19562
2.514634,28002.473,2.8002473,9.7121718
2.5197276,28002.473,2.8002473,9.2540238
2.5245336,28002.473,2.8002473,9.2137292
2.5291864,28002.473,2.8002473,9.4065225
2.5335627,28002.473,2.8002473,9.4138903
2.5375593,28002.473,2.8002473,9.2095481
2.5414624,28002.473,2.8002473,8.8339883
2.5450217,28002.473,2.8002473,8.5181859
2.548418,28002.473,2.8002473,8.6534515
2.551956,28002.473,2.8002473,7.9243678
2.5552049,28002.473,2.8002473,7.4385908
2.5581884,28002.473,2.8002473,7.438129
2.5610111,28002.473,2.8002473,7.035975
2.5638162,28002.473,2.8002473,6.7741694
2.5665308,28002.473,2.8002473,7.0560016
2.5688307,28002.473,2.8002473,6.3533443
2.5711033,28002.473,2.8002473,5.7333619
2.5733285,28002.473,2.8002473,5.6653309
2.5753714,28002.473,2.8002473,5.4009241
2.5773507,28002.473,2.8002473,4.7800096
2.5793709,28002.473,2.8002473,4.0853271
2.5812209,28002.473,2.8002473,3.5134006
2.5828231,28002.473,2.8002473,3.2375046
2.5844888,28002.473,2.8002473,2.8419063
2.5861449,28002.473,2.8002473,2.2862208
2.5876883,28002.473,2.8002473,1.5793241
2.5890004,28002.473,2.8002473,0.96018184
2.5902621,28002.473,2.8002473,0.37287594
0.73011936,29998.561,2.9998561,13.952551
0.76588843,29998.561,2.9998561,15.004739
0.79874989,29998.561,2.9998561,15.949802
0.82929687,29998.561,2.9998561,16.859929
0.85785706,29998.561,2.9998561,17.731642
0.88468168,29998.561,2.9998561,18.581359
0.90997937,29998.561,2.9998561,19.43184
0.93387978,29998.561,2.9998561,20.26177
0.95656187,29998.561,2.9998561,21.049274
0.9781441,29998.561,2.9998561,21.815359
0.99872598,29998.561,2.9998561,22.541253
1.0183486,29998.561,2.9998561,23.29916
1.037124,29998.561,2.9998561,24.061967
1.0550951,29998.561,2.9998561,24.874805
1.0722937,29998.561,2.9998561,25.678816
1.0887622,29998.561,2.9998561,26.493884
1.1045267,29998.561,2.9998561,27.28185
1.1196906,29998.561,2.9998561,28.103292
1.1342163,29998.561,2.9998561,28.962003
1.1482083,29998.561,2.9998561,29.779912
1.1616596,29998.561,2.9998561,30.589703
1.1746308,29998.561,2.9998561,31.371547
1.1870938,29998.561,2.9998561,32.27425
1.1991254,29998.561,2.9998561,33.078207
1.21076,29998.561,2.9998561,33.979839
1.2219562,29998.561,2.9998561,34.860428
1.2327732,29998.561,2.9998561,35.748978
1.2432104,29998.561,2.9998561,36.559758
1.2533263,29998.561,2.9998561,37.56761
1.2631043,29998.561,2.9998561,38.415765
1.272511,29998.561,2.9998561,39.467298
1.2816654,29998.561,2.9998561,40.364586
1.2904692,29998.561,2.9998561,41.501463
1.2989776,29998.561,2.9998561,42.614913
1.3072287,29998.561,2.9998561,43.715006
1.315135,29998.561,2.9998561,44.904682
1.3227743,29998.561,2.9998561,46.598194
1.3300513,29998.561,2.9998561,48.155434
1.3371089,29998.561,2.9998561,49.861197
1.3441726,29998.561,2.9998561,49.644652
1.3515023,29998.561,2.9998561,46.447509
1.3594221,29998.561,2.9998561,41.361774
1.367994,29998.561,2.9998561,36.491203
1.3773858,29998.561,2.9998561,32.565796
1.3876041,29998.561,2.9998561,30.075463
1.398476,29998.561,2.9998561,28.470091
1.4097897,29998.561,2.9998561,27.381815
1.4213787,29998.561,2.9998561,26.366596
1.4331498,29998.561,2.9998561,25.710618
1.4450444,29998.561,2.9998561,25.086306
1.4570684,29998.561,2.9998561,24.538736
1.4691679,29998.561,2.9998561,24.018068
1.4813038,29998.561,2.9998561,23.563196
1.4934416,29998.561,2.9998561,23.038939
1.5056534,29998.561,2.9998561,22.620066
1.5178203,29998.561,2.9998561,22.297436
1.5299442,29998.561,2.9998561,21.991038
1.542015,29998.561,2.9998561,21.684602
1.5540825,29998.561,2.9998561,21.340941
1.5660359,29998.561,2.9998561,21.06006
1.5778885,29998.561,2.9998561,20.759039
1.5896993,29998.561,2.9998561,20.490424
1.6013603,29998.561,2.9998561,20.340258
1.6129737,29998.561,2.9998561,20.092744
1.6244559,29998.561,2.9998561,19.742021
1.6357751,29998.561,2.9998561,19.584358
1.6469882,29998.561,2.9998561,19.400085
1.6580235,29998.561,2.9998561,19.221246
1.6689839,29998.561,2.9998561,19.120508
1.6797366,29998.561,2.9998561,18.920214
1.6902923,29998.561,2.9998561,18.671548
1.7007464,29998.561,2.9998561,18.55787
1.7110761,29998.561,2.9998561,18.304664
1.7212469,29998.561,2.9998561,18.141431
1.7312348,29998.561,2.9998561,17.973325
1.7409578,29998.561,2.9998561,17.966746
1.7505494,29998.561,2.9998561,17.904951
1.7600043,29998.561,2.9998561,17.818822
1.7692261,29998.561,2.9998561,17.600947
1.7782484,29998.561,2.9998561,17.447349
1.7870813,29998.561,2.9998561,17.266173
1.7959308,29998.561,2.9998561,17.063119
1.8044932,29998.561,2.9998561,17.016126
1.8128336,29998.561,2.9998561,16.948579
1.82101,29998.561,2.9998561,16.818966
1.8290547,29998.561,2.9998561,16.744582
1.8368831,29998.561,2.9998561,16.812899
1.8445043,29998.561,2.9998561,16.469366
1.8519542,29998.561,2.9998561,16.442381
1.8592979,29998.561,2.9998561,16.335881
1.8664682,29998.561,2.9998561,16.167536
1.8733351,29998.561,2.9998561,16.243419
1.8802169,29998.561,2.9998561,16.094885
1.8867447,29998.561,2.9998561,16.048428
1.8931997,29998.561,2.9998561,16.095237
1.8994267,29998.561,2.9998561,16.017062
1.9054465,29998.561,2.9998561,15.879648
1.9114389,29998.561,2.9998561,15.99141
1.9171581,29998.561,2.9998561,15.632981
1.9227913,29998.561,2.9998561,15.643107
1.928311,29998.561,2.9998561,15.417819
1.9336359,29998.561,2.9998561,15.388505
1.9387789,29998.561,2.9998561,15.583726
1.9437945,29998.561,2.9998561,15.596642
1.9486112,29998.561,2.9998561,15.579988
1.9533468,29998.561,2.9998561,15.562329
1.9579091,29998.561,2.9998561,15.188912
1.9624222,29998.561,2.9998561,14.857538
1.9667879,29998.561,2.9998561,14.989533
1.9710553,29998.561,2.9998561,14.804764
1.9751763,29998.561,2.9998561,14.964119
1.9791591,29998.561,2.9998561,15.058035
1.983033,29998.561,2.9998561,14.91212
1.9867247,29998.561,2.9998561,14.747976
1.9904361,29998.561,2.9998561,14.628175
1.9938825,29998.561,2.9998561,14.647148
1.9972687,29998.561,2.9998561,14.850015
2.0006281,29998.561,2.9998561,14.662009
2.0038377,29998.561,2.9998561,14.397385
2.0070111,29998.561,2.9998561,14.190005
2.0099122,29998.561,2.9998561,14.232975
2.0128659,29998.561,2.9998561,14.376537
2.015668,29998.561,2.9998561,14.957749
0.75098136,31998.119,3.1998119,14.162222
0.78944525,31998.119,3.1998119,15.236735
0.82475867,31998.119,3.1998119,16.26158
0.85745285,31998.119,3.1998119,17.262692
0.88787523,31998.119,3.1998119,18.240241
0.9163677,31998.119,3.1998119,19.19874
0.94313557,31998.119,3.1998119,20.118605
0.96837626,31998.119,3.1998119,20.993451
0.9922212,31998.119,3.1998119,21.883726
1.0148268,31998.119,3.1998119,22.772371
1.0363003,31998.119,3.1998119,23.694451
1.05669,31998.119,3.1998119,24.643216
1.0760857,31998.119,3.1998119,25.587982
1.09453,31998.119,3.1998119,26.526189
1.1121283,31998.119,3.1998119,27.512322
1.128918,31998.119,3.1998119,28.491396
1.1449639,31998.119,3.1998119,29.457233
1.1603193,31998.119,3.1998119,30.446227
1.1750117,31998.119,3.1998119,31.425018
1.1891085,31998.119,3.1998119,32.406452
1.2026486,31998.119,3.1998119,33.400928
1.2156306,31998.119,3.1998119,34.462751
1.2281218,31998.119,3.1998119,35.461159
1.2401369,31998.119,3.1998119,36.490294
1.2516916,31998.119,3.1998119,37.587896
1.2628082,31998.119,3.1998119,38.695733
1.2734903,31998.119,3.1998119,39.850746
1.2837601,31998.119,3.1998119,41.243056
1.293615,31998.119,3.1998119,42.59114
1.3030633,31998.119,3.1998119,44.047937
1.3120617,31998.119,3.1998119,45.91439
1.3206877,31998.119,3.1998119,47.666143
1.3291478,31998.119,3.1998119,48.354859
1.3379207,31998.119,3.1998119,46.163142
1.3472732,31998.119,3.1998119,41.502427
1.3574735,31998.119,3.1998119,36.145271
1.368629,31998.119,3.1998119,31.988935
1.3808032,31998.119,3.1998119,29.159032
1.3939433,31998.119,3.1998119,27.458571
1.4076916,31998.119,3.1998119,26.264716
1.4217953,31998.119,3.1998119,25.39481
1.4361714,31998.119,3.1998119,24.482183
1.4507894,31998.119,3.1998119,23.769479
1.4655221,31998.119,3.1998119,23.259346
1.4803737,31998.119,3.1998119,22.745965
1.4953074,31998.119,3.1998119,22.218472
1.5102953,31998.119,3.1998119,21.815297
1.5252128,31998.119,3.1998119,21.409023
1.5401298,31998.119,3.1998119,21.005447
1.5550606,31998.119,3.1998119,20.701473
1.5699343,31998.119,3.1998119,20.355729
1.5846769,31998.119,3.1998119,20.024457
1.5993333,31998.119,3.1998119,19.727349
1.6139288,31998.119,3.1998119,19.456387
1.6283696,31998.119,3.1998119,19.215946
1.6426767,31998.119,3.1998119,18.98586
1.6568813,31998.119,3.1998119,18.638456
1.6708568,31998.119,3.1998119,18.471729
1.6846996,31998.119,3.1998119,18.278191
1.6983206,31998.119,3.1998119,18.092061
1.7117509,31998.119,3.1998119,17.958126
1.7249923,31998.119,3.1998119,17.805233
1.7379423,31998.119,3.1998119,17.549709
1.7507769,31998.119,3.1998119,17.399202
1.7633584,31998.119,3.1998119,17.206282
1.7757562,31998.119,3.1998119,17.006261
1.7879195,31998.119,3.1998119,16.879395
1.7999123,31998.119,3.1998119,16.646277
1.8116202,31998.119,3.1998119,16.540347
1.8230508,31998.119,3.1998119,16.484713
1.8343138,31998.119,3.1998119,16.332647
1.8451562,31998.119,3.1998119,16.381632
1.8559334,31998.119,3.1998119,16.208753
1.8662936,31998.119,3.1998119,16.063507
1.8764581,31998.119,3.1998119,15.981499
1.8864453,31998.119,3.1998119,15.87985
1.8960594,31998.119,3.1998119,15.723197
1.9056451,31998.119,3.1998119,15.712308
1.9147407,31998.119,3.1998119,15.591746
1.9237081,31998.119,3.1998119,15.551398
1.9324488,31998.119,3.1998119,15.502717
1.9408774,31998.119,3.1998119,15.42714
1.9491501,31998.119,3.1998119,15.367227
1.957144,31998.119,3.1998119,15.135432
1.964961,31998.119,3.1998119,15.131585
1.9725356,31998.119,3.1998119,15.080863
1.9798276,31998.119,3.1998119,15.101155
1.9869732,31998.119,3.1998119,15.089331
1.9939464,31998.119,3.1998119,14.872643
2.0006866,31998.119,3.1998119,14.645656
2.0072588,31998.119,3.1998119,14.519417
2.0135763,31998.119,3.1998119,14.52249
2.0197792,31998.119,3.1998119,14.614689
2.0257742,31998.119,3.1998119,14.636811
2.0315117,31998.119,3.1998119,14.514822
2.0370451,31998.119,3.1998119,14.463922
2.0424221,31998.119,3.1998119,14.330702
2.04764,31998.119,3.1998119,14.438219
2.0527605,31998.119,3.1998119,14.205198
2.0576007,31998.119,3.1998119,14.229048
2.062302,31998.119,3.1998119,14.166226
2.0668338,31998.119,3.1998119,14.30814
2.0711465,31998.119,3.1998119,14.477925
2.0753744,31998.119,3.1998119,14.613706
2.0793649,31998.119,3.1998119,14.261247
2.0832883,31998.119,3.1998119,14.22629
2.0871168,31998.119,3.1998119,13.833187
2.0908198,31998.119,3.1998119,13.705246
2.0945086,31998.119,3.1998119,13.526271
2.0981145,31998.119,3.1998119,13.126855
2.1014274,31998.119,3.1998119,13.45283
2.1046451,31998.119,3.1998119,13.925325
2.1077766,31998.119,3.1998119,13.749348
2.1108335,31998.119,3.1998119,13.794052
2.1137214,31998.119,3.1998119,13.517211
2.1164657,31998.119,3.1998119,12.746269
2.1191935,31998.119,3.1998119,13.135447
2.1218447,31998.119,3.1998119,13.585591
2.1243307,31998.119,3.1998119,13.542178
2.1266275,31998.119,3.1998119,13.999357
2.1289063,31998.119,3.1998119,13.775483
2.1311539,31998.119,3.1998119,12.814983
2.1332465,31998.119,3.1998119,13.293781
0.75107936,33999.297,3.3999297,13.851604
0.79078224,33999.297,3.3999297,14.966026
0.82706927,33999.297,3.3999297,16.024273
0.86057069,33999.297,3.3999297,17.056245
0.89168285,33999.297,3.3999297,18.054149
0.92073302,33999.297,3.3999297,19.033106
0.9479675,33999.297,3.3999297,19.978507
0.9735605,33999.297,3.3999297,20.920189
0.9977131,33999.297,3.3999297,21.866044
1.0205282,33999.297,3.3999297,22.842063
1.042133,33999.297,3.3999297,23.816588
1.0625951,33999.297,3.3999297,24.824003
1.0819888,33999.297,3.3999297,25.839047
1.1004299,33999.297,3.3999297,26.876466
1.117976,33999.297,3.3999297,27.893413
1.1346944,33999.297,3.3999297,28.946605
1.1506338,33999.297,3.3999297,29.956856
1.1658953,33999.297,3.3999297,30.944342
1.180519,33999.297,3.3999297,31.942774
1.1945257,33999.297,3.3999297,32.965948
1.2079288,33999.297,3.3999297,34.044088
1.2207947,33999.297,3.3999297,35.197963
1.2331324,33999.297,3.3999297,36.41448
1.2449363,33999.297,3.3999297,37.674194
1.256263,33999.297,3.3999297,38.876895
1.2671216,33999.297,3.3999297,40.118799
1.277521,33999.297,3.3999297,41.566123
1.2874779,33999.297,3.3999297,43.08488
1.2969505,33999.297,3.3999297,44.927087
1.3060462,33999.297,3.3999297,46.742662
1.315063,33999.297,3.3999297,46.838953
1.3245416,33999.297,3.3999297,43.648979
1.3347285,33999.297,3.3999297,38.786647
1.3458074,33999.297,3.3999297,33.845274
1.3580042,33999.297,3.3999297,30.010488
1.3713324,33999.297,3.3999297,27.572278
1.3855818,33999.297,3.3999297,26.144851
1.4003682,33999.297,3.3999297,25.024345
1.4155423,33999.297,3.3999297,24.153044
1.4309766,33999.297,3.3999297,23.444369
1.4465745,33999.297,3.3999297,22.822201
1.4623202,33999.297,3.3999297,22.281933
1.4781907,33999.297,3.3999297,21.783453
1.4940859,33999.297,3.3999297,21.316478
1.5100271,33999.297,3.3999297,20.854016
1.5259667,33999.297,3.3999297,20.447193
1.5418246,33999.297,3.3999297,20.164755
1.5576543,33999.297,3.3999297,19.862352
1.5734046,33999.297,3.3999297,19.529077
1.5890557,33999.297,3.3999297,19.23894
1.6045367,33999.297,3.3999297,18.959648
1.6199381,33999.297,3.3999297,18.621247
1.6352488,33999.297,3.3999297,18.388116
1.6503415,33999.297,3.3999297,18.182094
1.6652607,33999.297,3.3999297,17.935044
1.6799825,33999.297,3.3999297,17.73561
1.6945341,33999.297,3.3999297,17.584715
1.7088785,33999.297,3.3999297,17.322356
1.7229618,33999.297,3.3999297,17.134407
1.7368156,33999.297,3.3999297,17.02085
